date,JJM,APCJ,SMSF,CCS,YP,RBI,OIY,CUBC,RBHC,AM,equal_weight_returns
2019-02-22,0.00234052145527,,-0.0017132117981361,0.0,0.0,-0.0052373490717281,0.0,,0.0,0.0,-0.000576254926824275
2019-02-25,-0.0022467027280509,,0.0005237510543207,0.0,0.0,0.0036656161555705,0.0,,0.0,0.0,0.0002428330602300375
2019-02-26,-0.0002150558991295,,0.0,0.0,0.0,0.0001899180208082,0.0,,0.0,0.0,-3.1422347901624994e-06
2019-02-27,-0.0004404529151176,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-5.50566143897e-05
2019-02-28,-0.0003245716880334,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-4.0571461004175e-05
2019-03-01,-0.0024059231901535,,0.0,0.0,0.0,-0.004480413108014,0.0,,-0.0027273854212822,0.0,-0.0012017152149312125
2019-03-04,0.0020817000060309,,0.0,0.0,0.0,-6.850262980639954e-05,0.0015313455422567,,-0.0013033079512114,0.0,0.000280154370908725
2019-03-05,0.0019760401414987,,0.0,0.0,-0.0001589785459628,0.0,-7.270877219212046e-05,,-0.000927821375501,-2.0386820654194612e-05,9.95180783985731e-05
2019-03-06,0.0008470101808082,,0.0,0.0,-0.0015551621437933,0.0,0.0,,0.0,9.29898271220253e-05,-7.689526698288434e-05
2019-03-07,-0.0010231307805806,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.000127891347572575
2019-03-08,0.0008598042981624,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0001074755372703
2019-03-11,0.0021556756546996,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00026945945683745
2019-03-12,0.0,,0.0,0.0,0.0,-0.0070687613040981,0.0,,0.0,0.0,-0.0008835951630122625
2019-03-13,0.0,,0.0,0.0,0.0,0.0018385758563468,0.0,,0.0003794222276531,0.0,0.0002772497604999875
2019-03-14,0.0,,0.0,0.0,0.0031217730856365,0.000360179772664,0.0,,-0.0009133247312705,0.0,0.00032107851587875
2019-03-15,0.0,,0.0,0.0,-0.0009874861713587,0.0027603840226011,0.0,,0.0,0.0,0.00022161223140530002
2019-03-18,0.0,,0.0,0.0,0.0,0.0002047084265432,0.0,,0.0,0.0,2.55885533179e-05
2019-03-19,0.0,,0.0,0.0,0.0,-0.0006887967334088,0.0,,0.0,0.0,-8.60995916761e-05
2019-03-20,0.0,,0.0,0.0005636417730841,0.0,0.0060641934856089,0.0,,0.0,0.0,0.0008284794073366251
2019-03-21,0.0,,0.0,0.0002191039088172,0.0,-0.0020828941791196,0.0,,0.0,0.0,-0.0002329737837878
2019-03-22,0.0,,0.0,0.0001393992172431,0.0,-0.0011160353486934,0.0,,0.0003711017198781,-0.0001163642672206,-9.02373348491e-05
2019-03-25,0.0,,0.0,5.973419477567354e-05,0.0,-0.0015884194252029,0.0,,-0.0001709903512481,8.136823049054165e-05,-0.0002022884188980981
2019-03-26,0.0,,0.0,-1.0707731471604198e-05,0.0,0.0,0.0,,0.0,0.0,-1.3384664339505248e-06
2019-03-27,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-03-28,0.0014703415246359,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0001837926905794875
2019-03-29,0.0018503824614961,,-0.0001617929335085,0.0,0.0,0.0,0.0,,0.0,0.0,0.00021107369099845002
2019-04-01,-0.0008248353511732,,-0.0001738499817349,0.0,0.0,0.0,0.0,,-0.0007534220190236,0.0,-0.0002190134189914625
2019-04-02,0.0,,0.0,0.0,-0.0038581610398273,0.0,0.0,,-6.246856203773188e-05,0.0,-0.000490078700233129
2019-04-03,0.0,,0.0,0.0,0.0155679130107553,0.0,0.0,,0.0,0.0,0.0019459891263444125
2019-04-04,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-08,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-04-09,0.0,,-0.0031149752224741,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0003893719028092625
2019-04-10,0.0,,-0.0017568017346786,0.0,0.0,0.0,0.0,,0.0,0.0,-0.000219600216834825
2019-04-11,0.0,,-0.0009869673111432,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0001233709138929
2019-04-12,0.0,,-0.0012498066227402,0.0,0.0006741367260307,0.0,0.0,,0.0,0.0,-7.19587370886875e-05
2019-04-15,0.0,,-0.0003932879009701,0.0,6.45774122713938e-05,0.0,0.0,,0.0,0.0,-4.1088811087338274e-05
2019-04-16,0.0,,3.576751247269527e-05,0.0,0.0,0.0,0.0,,0.0,0.0,4.470939059086909e-06
2019-04-17,0.0,,4.768831093793224e-05,0.0,0.0,0.0,-0.0007952488367398,,0.0,0.0,-9.344506572523347e-05
2019-04-18,0.0,,0.001704775818152,0.0,0.0,0.0,0.0001658794701446,,0.0,0.0,0.000233831911037075
2019-04-19,0.0,,-0.0024635526031897,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0003079440753987125
2019-04-22,0.0,,-0.0059414447737607,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0007426805967200875
2019-04-23,-0.0015237623880534,,-0.0020523284473586,0.0,0.0,0.0,0.0,,0.0,0.0,-0.00044701135442650006
2019-04-24,0.0006611823310664,,-0.0023091078306881,0.0,0.0,0.0,0.0,,0.0,0.0,-0.00020599068745271248
2019-04-25,-0.0006463253231719,,-0.0006629941055467,0.0,0.0,0.0,0.0,,0.0,0.0,-0.000163664928589825
2019-04-26,0.0,,-0.0004101228106166,0.0,0.0,0.0,0.0,,0.0,0.0,-5.1265351327075e-05
2019-04-29,0.0,,0.0015084230895137,0.0,-0.0013403602312647,0.0,0.0,,0.0,0.0,2.1007857281124992e-05
2019-04-30,0.0,,0.0,0.0,-0.0004086429174594,-0.0038226602323891,0.0,,0.0,0.0,-0.0005289128937310626
2019-05-06,-0.0034472010291151,,-0.0056631284228995,0.0,0.0,0.0061484337922887,0.0,,3.355468420918051e-05,0.0,-0.0003660426219395899
2019-05-07,-0.0064134454110544,,0.0004847133704823,0.0,0.0,-0.000579551724392,0.0,,-0.000733576902208,0.0,-0.0009052325833965125
2019-05-08,-0.0039428598829813,,0.0013080920505954,0.0,0.0,0.0028397446645429,0.0,,0.0025135474041828,0.0,0.00033981552954247496
2019-05-09,-0.0017876950297817,,0.0001451536867935,0.0,0.0,-0.0004719505583438,0.0,,-0.0006208416993273,0.0,-0.0003419167000824125
2019-05-10,-0.0002175725716833,,0.0006530967911635,0.0,0.0,-0.00048493484411,0.0,,-0.0006132629295609,0.0,-8.28341942738375e-05
2019-05-13,0.0,,0.0027919795071202,0.0,0.0,0.0046303955312905,-0.000186883299426,,0.0038173143064414,0.0,0.0013816007556782626
2019-05-14,0.0,,0.0003374795225279,0.0,0.0,0.0021435489130019,0.0001608337764966,,0.0020959052768572,0.0,0.00059222093611045
2019-05-15,0.0,,0.0006747313370463,0.0,0.0,-0.0030731754620164,0.0,,9.418526085402944e-05,0.0,-0.0002880323580145088
2019-05-16,0.0,,-0.0010595771711512,0.0,0.0,-0.0027010280637101,0.0,,0.0019830803047888,0.0,-0.00022219061625906248
2019-05-17,0.0,,0.000650884744914,0.0,0.0,-0.0017899726231518,0.0,,0.0003953003062413,0.0,-9.297344649956252e-05
2019-05-20,0.0,,-0.0016984269093324,0.0,0.0,-0.0006516791037696,0.0,,0.0029872894387543,0.0,7.964792820653753e-05
2019-05-21,0.0,,0.0012186735005093,0.0,0.0,-0.0117080383679712,0.0,,0.0034511527733094,-0.001429623248493,-0.0010584794178306876
2019-05-22,0.0,,0.0056400493761188,0.0002320202616217,0.0,0.0010609021307292,0.0,,-0.0002041583682949,-0.0008248900078335,0.0007379904240426624
2019-05-23,0.0,,-0.0011863960358036,-0.0013862323157129,0.0,0.0025115872493581,-5.720946569243157e-05,,-0.0002670308443516,0.0,-4.816017652530397e-05
2019-05-24,0.0,,0.0014157678656745,0.0,0.0006526636774755,-0.0005973173285711,-0.0008923883678898,,0.0005656281223116,0.0,0.00014304424612508748
2019-05-27,0.0,,-0.0001198107034556,0.0,-0.0004054774055711,0.0047899942690865,-0.0015393195815076,,7.851505111133861e-05,0.0,0.0003504877037079424
2019-05-28,0.0,,0.0016416033189905,0.0,0.0,-0.0003723006152301,-0.0003183072213061,,4.710533218910129e-05,0.0,0.00012476260183042517
2019-05-29,0.0,,-0.0007416977970726,0.0,0.0,0.0014940380096075,0.0,,-0.0016329079305542,0.0,-0.0001100709647524125
2019-05-30,0.0,,4.788698845281658e-05,0.0,0.0,0.0038214252602788,0.0,,-0.0018872061691751,0.0,0.0002477632599445646
2019-05-31,0.0,,-0.0001241928850196,0.0,0.0,0.0020439611072213,0.0,,-0.001181734031489,0.0,9.225427383908747e-05
2019-06-03,0.0,0.0,0.0,0.0,0.0,0.0031956739014809,0.0,,-0.0003628272015749,0.0,0.000314760744434
2019-06-04,-0.0023915304237106,0.0,0.0,0.0,0.0,-0.0029270963083416,0.0,,0.0009784109287795,0.0,-0.0004822462003636333
2019-06-05,0.0011390027797184,0.0,0.0,0.0,0.0,-0.0001954293925836,0.0,,0.0002837771351242,0.0,0.000136372280251
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0006713886879579,0.0,,-0.0001576092380599,0.0,5.708660554422223e-05
2019-06-10,0.0,0.0,0.0,0.0,0.0,0.002131715128266,0.0,,-0.0002522145322361,0.0,0.00020883339955887778
2019-06-11,0.0,0.0,0.0,0.0,0.0,-0.0090426361929979,0.0,,0.0041625896474974,0.0,-0.0005422273939445
2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0049645271930665,0.0,,-0.0022767934721811,0.0,0.00029863708009837783
2019-06-13,0.0,0.0,0.0,0.0,0.0,-0.0009148152623582,0.0,,0.0001888542695209,0.0,-8.066233253747777e-05
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0032026557792868,0.0,,-0.0023444977448096,0.0005860593160413,0.00016046859450205556
2019-06-17,0.0,0.0,0.0,0.0,0.0,0.0039480868532275,0.0,,-0.0013090644867853,-0.0004419351591606,0.00024412080080906664
2019-06-18,0.0,0.0,0.0,0.0,0.0,-0.0019239947813031,0.0,,0.0012002326397038,-0.0002274395542158,-0.00010568907731278889
2019-06-19,0.0,0.0,-0.0004052539559753,0.0,0.0,-0.0026987851423541,0.0,,-0.0002839248493216,0.0,-0.0003764404386278889
2019-06-20,0.0,0.0,-0.0014492792792102,0.0,0.0,-0.0040485119991393,0.0,,0.0006784575487812,0.0,-0.0005354815255075889
2019-06-21,-0.0033350355508291,0.0,0.0038983420652487,0.0,0.0,-0.0031820219623416,0.0,,-0.0004099520107383,0.0,-0.0003365186065178111
2019-06-24,0.0003364849663409,0.0,-0.001409901762802,-0.0001513821344061,0.0,-0.0002704798971958,0.0,,-0.0018770883345166,0.0,-0.0003747074625088445
2019-06-25,0.0,0.0,0.000241326965684,-0.0002591739017397,0.0,-0.0075624570848049,0.0,,0.0028762399386379,0.0,-0.0005226737869136333
2019-06-26,0.0,0.0,0.0,-5.982486698419276e-05,0.0,3.450267515314742e-05,0.0,,0.0001260655344459,0.0,1.119370473498385e-05
2019-06-27,0.0,0.0,0.0,0.0,0.0,0.00094879083089,0.0,,0.001433814699705,0.0,0.00026473394784388884
2019-06-28,0.0,0.0,0.0,0.0001595425232345,0.0,-0.0043430664181187,0.0,,0.0015104300503523,0.0,-0.0002970104271702111
2019-07-01,0.0,0.0,0.0,0.0004785512204346,0.0,-0.0012462888346475,0.0,,0.0014138925863549,0.0,7.17949969046667e-05
2019-07-02,0.0,-0.0001834168356,0.0,-0.0003587417390289,0.0,0.0065511810456904,0.0,,-0.0001568773685133,0.0,0.0006502383447275777
2019-07-03,0.0,1.4660941562993912e-06,0.0,0.000299058734041,0.0,0.0025655365568801,0.0,,-0.0013022864579332,0.0,0.0001737527696826888
2019-07-04,0.0,0.0,-0.002038097374476,-0.0002192441714125,0.0,-0.0002276365891604,0.0,,0.0006598476387551,0.0,-0.0002027922773659778
2019-07-05,0.0,0.0,0.0005944540561055,-0.0005879268824704,0.0,0.0047357303935209,0.0,,-0.0010048190886952,0.0,0.00041527094205120004
2019-07-08,0.0,0.0,0.0,0.0,0.0,-0.0057788695817736,0.0,,-0.0001885930810582,0.0,-0.0006630514069813111
2019-07-09,0.0,0.0,0.0,0.0,0.0013111896576472,0.0002751459893219,0.0,,0.0014775911317532,0.0,0.00034043630874692224
2019-07-10,0.0,0.0,0.0,0.0,-0.0011618503742532,-0.0019083002397632,0.0,,-1.569586252581079e-05,0.0,-0.0003428718307269123
2019-07-11,0.0,0.0,0.0,0.0,0.0,-0.0001962786221971,0.0,,0.0003139221777963,0.0,1.3071506177688888e-05
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0017574125048982,0.0,-0.0001952680560998
2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0012732234081744,0.0,0.00014146926757493334
2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005494586791392,0.0,6.10509643488e-05
2019-07-17,0.0,0.0,0.0,0.0,0.0,-0.0023111617504141,0.0,,-0.0002667333709019,0.0,-0.00028643279125733335
2019-07-18,0.0016132435733988,0.0005867007143625,0.0,0.0,0.0004706158212903,0.0009981685987585,0.0,,-0.001059521499294,0.0,0.0002899119120573444
2019-07-19,0.0014240003292755,0.0003473594434488,0.0,0.0,-0.0004217022228258,0.0,-0.0006080424080905,,-0.000617377239708,0.0,1.3804211344444441e-05
2019-07-22,0.0024340120072028,-0.000312075923693,0.0,0.0,0.0,0.0,2.150911458875804e-05,,0.0012655192724722,0.0,0.0003787738300634176
2019-07-23,-0.0019680405504549,0.0,0.0,0.0,0.0,-0.0001533079102794,0.0,,0.0007614920279068,0.0,-0.00015109515920305554
2019-07-24,0.0064791702212234,0.0,0.0,0.0,0.0,0.0006565839258636,0.0,,0.0005412677250824,0.0,0.0008530024302410445
2019-07-25,-0.0019829338549309,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0004625727515434,0.0,-0.0002717229562749222
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0014118920057839,0.0,-0.00015687688953154445
2019-07-29,0.0,0.0,0.0,0.0,-0.0044097555146611,0.0,0.0,,0.0014845826764859,0.0,-0.00032501920424168884
2019-07-30,-0.0039222884306041,0.0,0.0,0.0,-0.000843516574411,0.0,0.0,,-0.0007903528735053,0.0,-0.0006173508753911555
2019-07-31,-0.0015229296883985,0.0,-0.0012347620551952,0.0,0.0,0.0,0.0,,-0.0029997895104155,0.0,-0.0006397201393343556
2019-08-01,-0.0029351498473739,-0.0004656364682893,-0.0002218968069478,0.0,0.0,-0.0026544288941793,0.0,,-0.0005904834249783,0.0,-0.0007630661601965111
2019-08-02,-0.0091270354684457,-0.0002250058521696,0.002813316224226,0.0,0.0,-0.0001942417052516,0.0,,0.0017724969049783,0.0,-0.0005511633218513999
2019-08-05,-0.0006237410443552,0.0005901481324728,0.0007477142004985,0.0,0.0,0.0,0.0,,0.0018873180998195,0.0,0.0002890488209372889
2019-08-06,0.0,0.0004196330598054,0.0010639494913666,0.0,0.0,0.0,0.0,,-0.0002016693578947,0.0,0.00014243479925303332
2019-08-07,0.0,0.0,-0.001062818705945,0.0,0.0,0.0,0.0001565907178717,,0.0,0.0,-0.00010069199867481112
2019-08-08,0.0,0.0,0.0008786549170274,0.0,0.0,0.0,-3.376822480460895e-05,,0.0010474812427421,0.0,0.00021026310388498788
2019-08-09,0.0,0.0,0.0021140869411804,0.0,0.0,0.0,0.0,,-0.0009756499656211,0.0,0.00012649299728436668
2019-08-12,0.0,0.0,-0.001841454081749,0.0,-0.0003772494766441,0.0,0.0,,0.0,0.0,-0.0002465226175992333
2019-08-13,0.0,0.0,0.0002925492337984,0.0,-0.0003772786469469,0.0,0.0,,0.0,0.0,-9.414379238722225e-06
2019-08-14,0.0,0.0,0.00093707748536,0.0,0.0,0.0,0.0,,0.0,0.0,0.00010411972059555557
2019-08-15,0.0,0.0,-0.0016159888685816,0.0,0.0,0.0,0.0,,0.0,0.0,-0.00017955431873128888
2019-08-16,0.0,0.0,-0.000191126732453,0.0,0.0,0.0,0.0,,0.0,0.0,-2.123630360588889e-05
2019-08-19,0.0,0.0,-0.0033931480223347,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0003770164469260778
2019-08-20,0.0,0.0,0.0086376297071872,0.0,0.0,0.0038602804090888,0.0,,-0.0003142265070475,0.0,0.001353742623247611
2019-08-21,0.0,0.0,0.0010459432040688,0.0,0.0,-0.0005264148926866,-0.0002628257578813,,0.0001780215292395,0.0,4.830267586004444e-05
2019-08-22,0.0,0.0,0.0004274387795233,0.0,0.0020730064825997,0.0,5.475830092649403e-05,,0.0,0.0,0.00028391150700549935
2019-08-23,0.0,0.0,-0.0007239618159484,0.0,0.0024733322618366,0.0,0.0,,0.0,0.0,0.0001943744939875778
2019-08-26,0.0,0.0,0.0047032226440255,0.0,0.0,0.0,0.0,,0.0,0.0,0.0005225802937806112
2019-08-27,0.0,0.0,-0.0010639104296545,0.0,0.0,-0.0061854102527342,0.0,,0.0,0.0,-0.0008054800758209666
2019-08-28,0.0,-9.076785095951669e-05,0.0002603439765875,0.0,0.0,0.0028959888116213,0.0,,0.0,0.0,0.00034061832636103146
2019-08-29,-0.0002877125125803,-9.493658903991786e-05,0.0036734438560384,0.0,0.0,-0.0003845047686805,0.0,,0.0,0.0,0.00032292110952640915
2019-08-30,0.0004869457950811,-0.0004297537813282,-0.0020745888363267,0.0,0.0,-0.0052186941602508,0.0,,0.0,0.0,-0.0008040101092027333
2019-09-02,0.0015899153946492,0.0008298813853666,-0.0017245434578309,0.0,0.0,-0.0042384644383842,0.0,,0.0,0.0,-0.0003936901240221445
2019-09-03,9.870484545282388e-05,0.0008841397942036,-0.0014849595344954,0.0,0.0,-0.0023866869731776,0.0,,0.0,-0.0022832130614874,-0.0005746683255004418
2019-09-04,0.0,0.000118231174349,0.0009302205706456,0.0,0.0,-0.003435365208658,0.0,,0.0,-0.0001486352334071,-0.0002817276330078333
2019-09-05,0.0,0.0,0.0001894228921308,0.0,0.0,-4.391176305529321e-05,0.0,,0.0,0.0,1.6167903230611865e-05
2019-09-06,0.0,0.0,-0.0005030592662814,0.0,0.0,-0.0011962261338864,0.0,,-0.0002525003033663,0.0,-0.00021686507817045557
2019-09-09,0.0,0.0,0.0014329601867251,0.0002165772930557,0.0,0.0,0.0,,0.0008324277424476,0.0,0.00027577391358093333
2019-09-10,0.0,0.0,-0.0014782125516761,0.0002592598771955,0.0,0.0,0.0,,0.0009886665871501,0.0,-2.5587343036722215e-05
2019-09-11,0.0,0.0,0.0033753140494152,3.987579675901465e-05,0.0,0.0,0.0,,-0.0006506212503935,0.0,0.00030717428842007944
2019-09-12,0.0,0.0,4.721346848013397e-05,-0.0001993710337161,0.0,0.0,0.0,,-0.0015923144735118,0.0,-0.00019383022652752957
2019-09-16,0.0,0.0,9.442247894764222e-05,-0.0003389983437677,-0.0017954127278156,0.0,0.0,,-0.0014612947820787,0.0,-0.00038903148607937306
2019-09-17,0.0,0.0,-0.0001829262806083,-0.0001994784133033,3.3962401528864206e-05,0.0,0.0,,-3.93396045567096e-05,0.0,-4.3086877437716154e-05
2019-09-18,0.0,0.0,0.0012630124591455,0.0004389400683357,0.0,0.0,0.0,,0.0018018247717701,0.0,0.0003893085888057
2019-09-19,0.0,0.0,0.0003300910241581,-0.0010968687112121,0.0,0.0,0.0,,-0.0005483898700714,0.0,-0.0001461297285694889
2019-09-20,0.0004416801833582,0.0,0.0026752120252335,1.996496642364676e-05,0.0,0.0,0.0,,0.0,0.0,0.0003485396861128163
2019-09-23,-0.0002544217404912,0.0,-1.7630447316840936e-05,7.985827132661605e-05,0.0,0.0,0.0,,0.0,0.0,-2.135487960904721e-05
2019-09-24,0.0,0.0,-0.0001880614203202,-0.0001585385334454,0.0,-0.0038023569373782,0.0,,0.0,0.0,-0.00046099521012708887
2019-09-25,0.0,0.0001741988297614,0.0004761200099909,0.0,-0.0033733985584992,-0.0020233471525894,0.0,,0.0002200350119252,0.0,-0.0005029324288234556
2019-09-26,0.0,-0.0001821082989664,-0.000100894021644,0.0,-0.0006479648669392,0.0,0.0,,-0.0001571331898211,0.0,-0.00012090004193007779
2019-09-27,0.0,0.0001268751650589,0.0,0.0,0.0,0.0,0.0,,-0.0007974978336168,0.0,-7.451362983976667e-05
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0004007265499423,0.0,-4.452517221581111e-05
2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0024388687429697,0.0,-0.0002709854158855222
2019-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0001647975065288,0.0,-1.8310834058755556e-05
2019-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-10-15,0.0,-0.0004291986059866,0.0,0.0,0.0,0.0008428087678908,0.0,,0.0,0.0,4.595668465602222e-05
2019-10-16,0.0,0.0004342767336091,0.0,0.0,0.0,0.0019972224602589,0.0,,0.0,0.0,0.00027016657709644443
2019-10-17,-0.0010254300003325,-6.51491355423417e-05,0.0,0.0,0.0,-0.0004777843850991,-0.0011780127392029,,0.0,0.0,-0.00030515291779742687
2019-10-18,-0.0002900478716935,0.0,-0.0004166252742274,0.0,0.0,0.0011556400554568,-0.0004865118902575,,0.0,0.0,-4.171664524622221e-06
2019-10-21,0.0,0.0,0.0002881236436718,0.0,0.0024922431762446,-0.0004581360762344,0.0,,0.0005308233767902,0.0,0.00031700601338579995
2019-10-22,0.0,0.0,0.0,0.0,-0.0009833525879014,0.0,0.0,,-0.0005719940287455,0.0,-0.00017281629073854444
2019-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-10-28,0.0,-0.0001017298867466,0.0,0.0,0.0,0.0,0.0,,-0.0004593420426957,0.0,-6.234132549358889e-05
2019-10-29,0.0,-0.0003019163270328,0.0,0.0,0.0,0.0020942460307253,0.0,,0.0003788066345096,0.0,0.00024123737091134447
2019-10-30,-0.0023560958391073,-6.739010509770882e-05,0.0,0.0,0.0,0.0020766336210471,0.0,,0.0015462080437151,0.0,0.0001332617467285768
2019-10-31,-0.000565969262252,0.0001447736857829,0.0,0.0,0.0,0.000467783524698,0.0,,0.000519858083521,0.0,6.293844797221111e-05
2019-11-01,0.0,2.7327797378129404e-05,0.0,0.0,0.0,0.0,0.0,,0.000527460516537,0.0,6.164314599056994e-05
2019-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0006245733604673,0.0,-6.939704005192223e-05
2019-11-05,0.0,0.000744731819952,0.0,0.0,0.0008040383431335,0.0,0.0,,0.0,0.0,0.00017208557367616667
2019-11-06,0.0,-1.4325754853161676e-05,0.0,0.0,-0.0004223640912963,0.0,0.0029200680879042,,0.0,0.0,0.0002759309157505265
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004682581012562,,0.0,0.0,-5.202867791735555e-05
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2019-11-11,0.0,0.0,-0.0008106307337242,0.0,0.0,0.0,0.0,,0.0,0.0,-9.007008152491111e-05
2019-11-12,0.0,0.0,-0.0009998284442229,0.0,0.0,0.0,0.0,,0.0,0.0,-0.00011109204935809999
2019-11-13,0.0,0.0,-4.573985745670584e-05,0.0,0.0,0.0,0.0,,-0.0005357879396156,0.0,-6.461419967470064e-05
2019-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0003185955478004,,-0.0004888990285027,0.0,-1.892260896692222e-05
2019-11-15,0.0,0.0,0.0,0.0,0.0045551178547251,0.0,-0.000112884066919,,0.0,0.0,0.0004935815319784555
2019-11-18,0.0,0.0,0.0,0.0,-0.0002114930381279,0.0,0.0,,0.0,0.0,-2.3499226458655556e-05
2019-11-19,0.0,0.0,0.0,0.0,0.0,-0.0067493774726126,0.0,,0.0,0.0,-0.0007499308302902889
2019-11-20,0.0,0.0,0.0,0.0,0.0,-0.0037290434132093,0.0,,0.0,0.0,-0.00041433815702325555
2019-11-21,0.0,0.0,-0.001321066600211,0.0,0.0,0.0052951936793532,0.0,,0.0,0.0,0.00044156967546024443
2019-11-22,0.0,0.0,-0.0007192250591632,0.0,0.0,-0.0029380429878547,0.0,,0.0,0.0,-0.0004063631163353222
2019-11-25,0.0,0.0,-0.0004865261268626,0.0,0.0,-0.003318356442181,0.0,,0.0,0.0,-0.0004227647298937333
2019-11-26,0.0,0.0,0.0,0.0,0.0,0.0073424469298943,0.0,,0.0,0.0,0.0008158274366549223
2019-11-27,0.0,0.0,0.0,0.0,0.0,0.0009783204933324,0.0,,0.0,0.0,0.00010870227703693334
2019-11-28,0.0,0.0,0.0,0.0,0.0,-0.0017257964530361,0.0,,0.0,0.0,-0.00019175516144845557
2019-11-29,0.0018253521885276,0.0,0.0023935791983134,0.0,0.0,-0.0002690193329044,0.0,,0.0,0.0,0.00043887911710406666
2019-12-02,0.0005566167071437,0.0,-0.0058294249216214,0.0,0.0,-0.0010498988567171,0.0,,0.0,0.0,-0.0007025230079105334
2019-12-03,0.0,0.0,0.0005449007944215,0.0,0.0,0.0030514394590663,0.0,,0.0,0.0,0.00039959336149864445
2019-12-04,0.0,0.0,-0.0004854079480253,0.0,-0.0014196844203515,0.0009052590283891,0.0,,0.0,0.0,-0.00011109259333196666
2019-12-05,0.0,0.0,0.0001184496788606,0.0,-0.0006285575656415,-4.829321796351316e-05,0.0,,0.0022298500247273,0.0,0.00018571654666476518
2019-12-06,0.0,0.0,-0.0015159763225089,0.0,0.0,-0.0025512880886503,0.0,,0.0142419739975843,0.0,0.0011305232873805666
2019-12-09,0.0,0.0,-0.0003914310458442,0.0,0.0,-0.0035059689272408,0.0,,0.0,0.0,-0.0004330444414538889
2019-12-10,0.0,0.0,-0.0007475700732928,0.0,0.0,0.0005531924515271,0.0,,0.0,0.0,-2.1597513529522227e-05
2019-12-11,-0.0007266105998789,0.0,0.0003443770034892,0.0,0.0,4.423092790672989e-05,0.0,,0.0,0.0,-3.755585205366334e-05
2019-12-12,0.0092865360182687,0.0,-0.0033594876210112,0.0,0.0,0.0011720677478841,0.0,,0.0,0.0,0.0007887906827935111
2019-12-13,-0.0003539214718969,0.0,-0.0023464661796994,0.0,0.0,-0.0008614552626267,0.0,,0.0,0.0,-0.00039576032380255556
2019-12-16,0.0,0.0,0.0002626582270393,0.0,0.0,-0.0013264584732889,0.0,,0.0,0.0,-0.00011820002736106667
2019-12-17,0.0,0.0,0.0022081369238655,0.0,0.0,0.0037632908566964,0.0,,0.0,0.0,0.0006634919756179888
2019-12-18,0.0,0.0,-0.0023223675709227,0.0,0.0028398570594008,-0.0008601063661128,0.0,,0.0,0.0,-3.806854195941108e-05
2019-12-19,0.0,0.0,0.0021129021151133,0.0,-0.0002233992632085,-0.0003090219231485,0.0,,0.0,0.0,0.0001756089920840333
2019-12-20,0.0,0.0,-0.0029542084678554,0.0,-0.0020012289751984,0.0030470148368484,0.0,,0.0,0.0,-0.0002120469562450445
2019-12-23,0.0,0.0,0.001003583792916,0.0,0.0,0.0016509558374424,0.0,,0.0,0.0,0.0002949488478176
