date,P_close,Y_close,spread,beta,P_position,Y_position,daily_return
2019-05-10,4412.0,5380.0,108.0,0.8,-10,7,-0.00052982
2019-05-13,4382.0,5380.0,78.0,0.8,0,0,0.00048021
2019-05-14,4374.0,5374.0,74.80000000000018,0.8,-10,8,3.587e-05
2019-05-15,4440.0,5420.0,104.0,0.8,0,0,-0.0005137
2019-05-16,4478.0,5464.0,106.80000000000018,0.8,0,0,0.0
2019-05-17,4480.0,5470.0,651.0000000000005,0.7,0,0,0.0
2019-05-20,4476.0,5464.0,651.2000000000003,0.7,0,0,0.0
2019-05-21,4486.0,5484.0,647.2000000000003,0.7,-10,7,-8.987e-05
2019-05-22,4410.0,5402.0,88.39999999999964,0.8,-10,7,0.00091303
2019-05-23,4366.0,5350.0,-449.0,0.9,0,0,-0.00010883
2019-05-24,4368.0,5356.0,-988.0,1.0,0,0,0.0
2019-05-27,4398.0,5384.0,-2062.8,1.2,10,-10,-0.00014589
2019-05-28,4402.0,5400.0,-2078.0,1.2,10,-10,-0.00058867
2019-05-29,4510.0,5552.0,-2152.3999999999996,1.2,10,-10,-0.00215972
2019-05-30,4462.0,5476.0,-1561.6000000000004,1.1,10,-10,0.00137734
2019-05-31,4470.0,5482.0,-1560.2000000000007,1.1,10,-10,9.825e-05
2019-06-03,4378.0,5390.0,-1012.0,1.0,10,-10,0.0
2019-06-04,4420.0,5454.0,-1034.0,1.0,10,-10,-0.0010806
2019-06-05,4420.0,5454.0,-488.60000000000036,0.9,10,-10,0.0
2019-06-06,4390.0,5440.0,38.0,0.8,0,0,0.00014815
2019-06-10,4398.0,5460.0,576.0000000000005,0.7,10,-8,0.00048804
2019-06-11,4396.0,5466.0,1663.0,0.5,10,-8,-0.00033415
2019-06-12,4344.0,5408.0,1640.0,0.5,10,-8,-0.00027528
2019-06-13,4370.0,5460.0,2186.0,0.4,10,-8,-0.00076705
2019-06-14,4388.0,5474.0,1651.0,0.5,10,-8,0.00033461
2019-06-17,4372.0,5514.0,1615.0,0.5,10,-8,-0.00236119
2019-06-18,4376.0,5506.0,1623.0,0.5,10,-8,0.0005128
2019-06-19,4366.0,5436.0,2191.6,0.4,10,-8,0.002267
2019-06-20,4350.0,5432.0,1634.0,0.5,10,-8,-0.00062939
2019-06-21,4340.0,5418.0,1631.0,0.5,10,-8,5.904e-05
2019-06-24,4306.0,5386.0,1613.0,0.5,10,-8,-0.00041327
2019-06-25,4300.0,5402.0,1058.8000000000002,0.6,10,-8,-0.00092533
2019-06-26,4256.0,5372.0,1032.8000000000002,0.6,10,-8,-0.0009853
2019-06-27,4292.0,5420.0,-44.0,0.8,10,-8,-0.00011835
2019-06-28,4286.0,5392.0,-27.600000000000364,0.8,0,0,-0.00025952
2019-07-01,4304.0,5438.0,-46.400000000000546,0.8,-10,8,0.00088502
2019-07-02,4262.0,5430.0,-82.0,0.8,0,0,0.00035169
2019-07-03,4230.0,5410.0,-98.0,0.8,0,0,0.0
2019-07-04,4246.0,5428.0,446.4000000000001,0.7,0,0,0.0
2019-07-05,4244.0,5430.0,-100.0,0.8,0,0,0.0
2019-07-08,4238.0,5456.0,-672.4000000000005,0.9,0,0,0.0
2019-07-09,4176.0,5408.0,-1232.0,1.0,0,0,0.0
2019-07-10,4190.0,5442.0,-2340.3999999999996,1.2,0,0,0.0
2019-07-11,4198.0,5440.0,-2874.0,1.3,0,0,0.0
2019-07-12,4180.0,5400.0,-2300.0,1.2,10,-13,0.00152114
2019-07-15,4236.0,5468.0,-2325.5999999999995,1.2,10,-13,-0.00159397
2019-07-16,4220.0,5440.0,-676.0,0.9,10,-13,0.00100521
2019-07-17,4198.0,5426.0,-1770.6000000000004,1.1,0,0,0.00038753
2019-07-18,4196.0,5420.0,-1224.0,1.0,0,0,0.0
2019-07-19,4190.0,5402.0,-1212.0,1.0,0,0,0.0
2019-07-22,4214.0,5432.0,-1761.2000000000007,1.1,10,-10,-0.00034244
2019-07-23,4246.0,5452.0,-1206.0,1.0,10,-10,0.00059068
2019-07-24,4300.0,5492.0,-93.60000000000036,0.8,10,-10,0.00068872
2019-07-25,4306.0,5526.0,-667.4000000000005,0.9,0,0,-4.816e-05
2019-07-26,4332.0,5530.0,461.00000000000045,0.7,0,0,0.0
2019-07-29,4358.0,5574.0,456.2000000000003,0.7,0,0,0.0
2019-07-30,4360.0,5572.0,1016.8000000000002,0.6,0,0,0.0
2019-07-31,4358.0,5554.0,1025.6,0.6,0,0,0.0
2019-08-01,4338.0,5518.0,1027.2000000000003,0.6,0,0,0.0
2019-08-02,4378.0,5718.0,375.4000000000001,0.7,0,0,0.0
2019-08-05,4444.0,5850.0,934.0,0.6,0,0,0.0
2019-08-06,4628.0,5874.0,1691.0,0.5,0,0,0.0
2019-08-07,4630.0,5888.0,508.40000000000055,0.7,0,0,0.0
2019-08-08,4662.0,5966.0,485.8000000000002,0.7,0,0,0.0
2019-08-09,4784.0,6150.0,-136.0,0.8,0,0,0.0
2019-08-12,4830.0,6160.0,-98.0,0.8,0,0,0.0
2019-08-13,4862.0,6206.0,-102.80000000000018,0.8,0,0,0.0
2019-08-14,4820.0,6144.0,-95.20000000000073,0.8,0,0,0.0
2019-08-15,4780.0,6134.0,-127.19999999999982,0.8,0,0,0.0
2019-08-16,4768.0,6182.0,-177.60000000000036,0.8,0,0,0.0
2019-08-19,4728.0,6150.0,-192.0,0.8,0,0,0.0
2019-08-20,4766.0,6184.0,-181.20000000000073,0.8,0,0,0.0
2019-08-21,4728.0,6150.0,-192.0,0.8,0,0,0.0
2019-08-22,4842.0,6194.0,-113.20000000000073,0.8,0,0,0.0
2019-08-23,4878.0,6186.0,-70.80000000000018,0.8,0,0,0.0
2019-08-26,4988.0,6262.0,-21.600000000000364,0.8,0,0,0.0
2019-08-27,4864.0,6128.0,-38.400000000000546,0.8,0,0,0.0
2019-08-28,4898.0,6124.0,-1.199999999999818,0.8,0,0,0.0
2019-08-29,4852.0,6130.0,-52.0,0.8,0,0,0.0
2019-08-30,4774.0,6056.0,-70.80000000000018,0.8,0,0,0.0
2019-09-02,4870.0,6090.0,-2.0,0.8,0,0,0.0
2019-09-03,4838.0,6052.0,-3.600000000000364,0.8,0,0,0.0
2019-09-04,4856.0,6170.0,-80.0,0.8,0,0,0.0
2019-09-05,4768.0,6116.0,-124.80000000000018,0.8,0,0,0.0
2019-09-06,4794.0,6076.0,-66.80000000000018,0.8,0,0,0.0
2019-09-09,4838.0,6058.0,-8.400000000000546,0.8,0,0,0.0
2019-09-10,4796.0,6066.0,-56.80000000000018,0.8,0,0,0.0
2019-09-11,4848.0,6066.0,-4.800000000000182,0.8,0,0,0.0
2019-09-12,4784.0,6054.0,-59.19999999999982,0.8,0,0,0.0
2019-09-16,4884.0,6114.0,-618.6000000000004,0.9,0,0,0.0
2019-09-17,5016.0,6218.0,41.599999999999454,0.8,10,-9,0.00156148
2019-09-18,4888.0,6138.0,591.4000000000005,0.7,0,0,-0.00044456
2019-09-19,4820.0,6066.0,573.8000000000002,0.7,-10,7,0.00075044
2019-09-20,4790.0,6034.0,1169.6,0.6,-10,7,0.00037294
2019-09-23,4814.0,6068.0,1780.0,0.5,-10,7,-9.81e-06
2019-09-24,4720.0,5986.0,1727.0,0.5,-10,7,0.00179535
2019-09-25,4720.0,6014.0,1713.0,0.5,-10,7,0.00095972
2019-09-26,4726.0,6016.0,1116.4,0.6,-10,7,-0.00022502
2019-09-27,4682.0,5900.0,1142.0,0.6,-10,7,-0.00182018
2019-09-30,4664.0,5864.0,1145.6,0.6,-10,7,-0.00035293
2019-10-08,4716.0,5938.0,559.4000000000005,0.7,-10,7,-9.81e-06
2019-10-09,4792.0,5998.0,593.4000000000005,0.7,-10,7,-0.00166724
2019-10-10,4792.0,5990.0,0.0,0.8,-10,7,-0.00027506
2019-10-11,4826.0,6044.0,-9.199999999999818,0.8,0,0,-0.0001817
2019-10-14,4682.0,5914.0,-49.19999999999982,0.8,-10,8,0.0006997
2019-10-15,4682.0,5926.0,-651.4000000000005,0.9,0,0,0.00018946
2019-10-16,4810.0,6000.0,-590.0,0.9,0,0,0.0
2019-10-17,4800.0,6032.0,-628.8000000000002,0.9,0,0,0.0
2019-10-18,4808.0,6034.0,-19.199999999999818,0.8,0,0,0.0
2019-10-21,4878.0,6074.0,18.800000000000182,0.8,0,0,0.0
2019-10-22,4846.0,6042.0,-591.8000000000002,0.9,0,0,0.0
2019-10-23,4920.0,6084.0,-555.6000000000004,0.9,0,0,0.0
2019-10-24,4980.0,6136.0,-542.4000000000005,0.9,0,0,0.0
2019-10-25,5068.0,6186.0,-1118.0,1.0,0,0,0.0
2019-10-28,5150.0,6236.0,-1709.6000000000004,1.1,0,0,0.0
2019-10-29,5120.0,6202.0,-2322.3999999999996,1.2,0,0,0.0
2019-10-30,5220.0,6256.0,-2912.8,1.3,10,-12,0.00164692
2019-10-31,5216.0,6230.0,-3506.0,1.4,10,-12,0.00133325
2019-11-01,5222.0,6268.0,-3553.199999999999,1.4,10,-12,-0.00193847
2019-11-04,5300.0,6336.0,-4204.0,1.5,10,-12,-0.00017657
2019-11-05,5404.0,6378.0,-4163.0,1.5,10,-12,0.00262934
2019-11-06,5382.0,6350.0,-4778.0,1.6,10,-12,0.00056754
2019-11-07,5312.0,6342.0,-4835.200000000001,1.6,10,-12,-0.00295347
2019-11-08,5338.0,6388.0,-4882.800000000001,1.6,10,-12,-0.00143207
2019-11-11,5542.0,6484.0,-4832.4000000000015,1.6,10,-12,0.0043613
2019-11-12,5524.0,6464.0,-4818.4000000000015,1.6,10,-12,0.0002934
2019-11-13,5472.0,6384.0,-4742.4000000000015,1.6,10,-12,0.00215099
2019-11-14,5438.0,6348.0,-4718.800000000001,1.6,10,-12,0.00044879
2019-11-15,5372.0,6254.0,-4634.4000000000015,1.6,10,-12,0.00228193
2019-11-18,5390.0,6284.0,-4664.4000000000015,1.6,10,-12,-0.00087567
2019-11-19,5438.0,6278.0,-4606.800000000001,1.6,10,-12,0.00268774
2019-11-20,5626.0,6370.0,-5203.0,1.7,10,-12,0.00376828
2019-11-21,5554.0,6358.0,-5254.6,1.7,10,-12,-0.00278658
2019-11-22,5564.0,6346.0,-5224.199999999999,1.7,10,-12,0.00118372
2019-11-25,5706.0,6372.0,-5763.6,1.8,10,-12,0.00536891
2019-11-26,5462.0,6254.0,-5795.200000000001,1.8,10,-12,-0.00493539
2019-11-27,5670.0,6222.0,-6151.799999999999,1.9,10,-12,0.01193468
2019-11-28,5624.0,6214.0,-5561.200000000001,1.8,10,-12,-0.00174228
2019-11-29,5766.0,6294.0,-4933.799999999999,1.7,10,-12,0.00220563
2019-12-02,5692.0,6204.0,-4854.799999999999,1.7,10,-12,0.00162666
2019-12-03,5718.0,6236.0,-3012.3999999999996,1.4,10,-12,-0.00059229
2019-12-04,5724.0,6240.0,-1764.0,1.2,10,-12,5.735e-05
2019-12-05,5776.0,6294.0,740.7999999999993,0.8,10,-12,-0.00061172
2019-12-06,5834.0,6324.0,2672.0,0.5,10,-12,0.00105204
2019-12-09,5920.0,6378.0,4006.6000000000004,0.3,10,-12,0.00101272
2019-12-10,5908.0,6378.0,3994.6000000000004,0.3,10,-12,-0.00057266
2019-12-11,5844.0,6324.0,4579.2,0.2,10,-12,3.82e-05
2019-12-12,5894.0,6386.0,5894.0,0.0,10,-12,-0.00116503
2019-12-13,5922.0,6464.0,5922.0,-0.0,10,-12,-0.00313586
2019-12-16,5930.0,6478.0,5282.2,0.1,10,-12,-0.00042199
2019-12-17,5968.0,6586.0,3333.6,0.4,10,-12,-0.00439436
2019-12-18,5890.0,6552.0,1958.8000000000002,0.6,10,-12,-0.00179248
2019-12-19,5928.0,6558.0,1337.4000000000005,0.7,0,0,0.00033896
2019-12-20,6052.0,6622.0,754.3999999999996,0.8,-10,7,-0.00322614
2019-12-23,6036.0,6578.0,115.80000000000018,0.9,0,0,0.00018063
2019-12-24,6048.0,6576.0,-1185.6000000000004,1.1,0,0,0.0
2019-12-25,6052.0,6568.0,-1829.5999999999995,1.2,0,0,0.0
2019-12-26,6096.0,6606.0,-1831.1999999999998,1.2,0,0,0.0
2019-12-27,6302.0,6768.0,-1819.5999999999995,1.2,0,0,0.0
2019-12-30,6312.0,6764.0,-1804.7999999999993,1.2,0,0,0.0
2019-12-31,6362.0,6808.0,-1807.5999999999995,1.2,0,0,0.0
2020-01-02,6352.0,6800.0,-1808.0,1.2,0,0,0.0
2020-01-03,6314.0,6812.0,-1860.3999999999996,1.2,0,0,0.0
2020-01-06,6328.0,6826.0,-1180.6000000000004,1.1,0,0,0.0
2020-01-07,6358.0,6886.0,-1216.6000000000004,1.1,0,0,0.0
2020-01-08,6316.0,6848.0,-1216.8000000000002,1.1,0,0,0.0
2020-01-09,6386.0,6926.0,-540.0,1.0,0,0,0.0
2020-01-10,6470.0,6938.0,-468.0,1.0,0,0,0.0
2020-01-13,6384.0,6872.0,-488.0,1.0,0,0,0.0
2020-01-14,6222.0,6758.0,-536.0,1.0,0,0,0.0
2020-01-15,6164.0,6670.0,-506.0,1.0,0,0,0.0
2020-01-16,6104.0,6586.0,-482.0,1.0,0,0,0.0
2020-01-17,6126.0,6596.0,-470.0,1.0,0,0,0.0
2020-01-20,6102.0,6626.0,-524.0,1.0,0,0,0.0
2020-01-21,5920.0,6442.0,-522.0,1.0,0,0,0.0
2020-01-22,6068.0,6530.0,-1115.000000000001,1.1,0,0,0.0
2020-01-23,6094.0,6440.0,-990.0000000000009,1.1,0,0,0.0
2020-02-03,5676.0,6040.0,-968.0000000000009,1.1,0,0,0.0
2020-02-04,5650.0,6050.0,-400.0,1.0,10,-11,0.00405561
2020-02-05,5770.0,6158.0,227.80000000000018,0.9,10,-11,5.785e-05
2020-02-06,5886.0,6250.0,261.0,0.9,0,0,0.00099005
2020-02-07,5910.0,6236.0,297.59999999999945,0.9,0,0,0.0
2020-02-10,5794.0,6174.0,854.7999999999993,0.8,0,0,0.0
2020-02-11,5690.0,6096.0,813.1999999999998,0.8,0,0,0.0
2020-02-12,5592.0,6044.0,756.8000000000002,0.8,0,0,0.0
2020-02-13,5578.0,5974.0,201.39999999999964,0.9,0,0,0.0
2020-02-14,5508.0,5904.0,194.39999999999964,0.9,0,0,0.0
2020-02-17,5602.0,5962.0,236.19999999999982,0.9,0,0,0.0
2020-02-18,5512.0,5864.0,234.39999999999964,0.9,0,0,0.0
2020-02-19,5444.0,5868.0,162.80000000000018,0.9,0,0,0.0
2020-02-20,5504.0,5950.0,149.0,0.9,0,0,0.0
2020-02-21,5490.0,5942.0,142.19999999999982,0.9,0,0,0.0
2020-02-24,5404.0,5896.0,97.59999999999945,0.9,0,0,0.0
2020-02-25,5316.0,5826.0,72.59999999999945,0.9,0,0,0.0
2020-02-26,5238.0,5798.0,19.800000000000182,0.9,0,0,0.0
2020-02-27,5190.0,5796.0,-26.400000000000546,0.9,0,0,0.0
2020-02-28,4948.0,5566.0,-61.400000000000546,0.9,0,0,0.0
2020-03-02,5034.0,5678.0,-644.0,1.0,0,0,0.0
2020-03-03,4970.0,5666.0,-696.0,1.0,0,0,0.0
2020-03-04,5052.0,5726.0,-1246.6000000000004,1.1,0,0,0.0
2020-03-05,5200.0,5776.0,-1153.6000000000004,1.1,10,-11,0.00305574
2020-03-06,5106.0,5678.0,-1707.5999999999995,1.2,10,-11,0.00066254
2020-03-09,4864.0,5466.0,-1695.1999999999998,1.2,10,-11,-0.00042221
2020-03-10,4898.0,5474.0,-1670.8000000000002,1.2,10,-11,0.00120956
2020-03-11,4848.0,5422.0,-2200.6000000000004,1.3,10,-11,0.00034517
2020-03-12,4712.0,5282.0,-2154.6000000000004,1.3,10,-11,0.00086263
2020-03-13,4676.0,5280.0,-2188.0,1.3,10,-11,-0.00161843
2020-03-16,4602.0,5244.0,-2215.2,1.3,10,-11,-0.00164983
2020-03-17,4708.0,5234.0,-2096.2,1.3,10,-11,0.00562062
2020-03-18,4672.0,5234.0,-2132.2,1.3,10,-11,-0.00171976
2020-03-19,4670.0,5422.0,-2378.6000000000004,1.3,10,-11,-0.00999177
2020-03-20,4658.0,5492.0,-2481.6000000000004,1.3,10,-11,-0.00430193
2020-03-23,4576.0,5506.0,-2581.8,1.3,10,-11,-0.00472829
2020-03-24,4776.0,5566.0,-2459.8,1.3,10,-11,0.00653595
2020-03-25,4912.0,5670.0,-2459.0,1.3,10,-11,0.00104671
2020-03-26,4736.0,5516.0,-2434.8,1.3,10,-11,-0.00031949
2020-03-27,4846.0,5510.0,-2317.0,1.3,10,-11,0.00564622
2020-03-30,4872.0,5558.0,-2353.4000000000005,1.3,10,-11,-0.00129047
2020-03-31,4762.0,5468.0,-1799.5999999999995,1.2,10,-11,-0.00053036
2020-04-01,4714.0,5446.0,-1821.1999999999998,1.2,10,-11,-0.00114811
2020-04-02,4760.0,5496.0,-1835.1999999999998,1.2,10,-11,-0.00043466
2020-04-03,4660.0,5458.0,-1343.8000000000002,1.1,10,-11,-0.002812
2020-04-07,4738.0,5548.0,-1364.8000000000002,1.1,10,-11,-0.0010175
2020-04-08,4842.0,5600.0,-758.0,1.0,10,-11,0.00226988
2020-04-09,4894.0,5672.0,-210.80000000000018,0.9,10,-11,-0.00131626
2020-04-10,4752.0,5580.0,-270.0,0.9,0,0,-0.00207875
2020-04-13,4692.0,5564.0,240.80000000000018,0.8,10,-9,-0.002835
2020-04-14,4678.0,5492.0,284.39999999999964,0.8,0,0,0.00023536
2020-04-15,4702.0,5524.0,835.2000000000003,0.7,0,0,0.0
2020-04-16,4584.0,5526.0,715.8000000000002,0.7,0,0,0.0
2020-04-17,4688.0,5558.0,797.4000000000001,0.7,0,0,0.0
2020-04-20,4674.0,5476.0,1936.0,0.5,0,0,0.0
2020-04-21,4458.0,5340.0,2322.0,0.4,0,0,0.0
2020-04-22,4410.0,5386.0,2255.6,0.4,0,0,0.0
2020-04-23,4474.0,5514.0,1717.0,0.5,0,0,0.0
2020-04-24,4360.0,5444.0,1638.0,0.5,-10,5,0.00449235
2020-04-27,4324.0,5352.0,1112.8000000000002,0.6,-10,5,-0.00048466
2020-04-28,4324.0,5352.0,577.6000000000004,0.7,-10,5,0.0
2020-04-29,4346.0,5344.0,-463.60000000000036,0.9,0,0,-0.00105242
2020-04-30,4462.0,5378.0,-1991.5999999999995,1.2,0,0,0.0
2020-05-06,4342.0,5314.0,-4160.4,1.6,0,0,0.0
2020-05-07,4342.0,5356.0,-4763.199999999999,1.7,10,-16,-0.00237254
2020-05-08,4378.0,5370.0,-4751.0,1.7,10,-16,0.00066172
2020-05-11,4410.0,5364.0,-4708.799999999999,1.7,10,-16,0.00202273
2020-05-12,4338.0,5320.0,-4706.0,1.7,10,-16,-7.764e-05
2020-05-13,4398.0,5392.0,-5307.6,1.8,10,-16,-0.0026788
2020-05-14,4372.0,5324.0,-5211.200000000001,1.8,10,-16,0.00402899
2020-05-15,4494.0,5416.0,-4713.199999999999,1.7,10,-16,-0.00122129
2020-05-18,4542.0,5420.0,-4672.0,1.7,10,-16,0.00201857
2020-05-19,4570.0,5422.0,-4105.200000000001,1.6,10,-16,0.00120095
2020-05-20,4558.0,5448.0,-4158.800000000001,1.6,10,-16,-0.0025925
2020-05-21,4570.0,5458.0,-4162.800000000001,1.6,10,-16,-0.00019397
2020-05-22,4480.0,5392.0,-4147.200000000001,1.6,10,-16,0.00075664
2020-05-25,4592.0,5466.0,-4153.6,1.6,10,-16,-0.00031018
2020-05-26,4616.0,5484.0,-3610.0,1.5,10,-16,-0.00023271
2020-05-27,4694.0,5522.0,-3589.0,1.5,10,-16,0.00083407
2020-05-28,4738.0,5542.0,-3575.0,1.5,10,-16,0.00058142
2020-05-29,4766.0,5646.0,-4267.6,1.6,10,-16,-0.00670184
2020-06-01,4830.0,5660.0,-3660.0,1.5,10,-16,0.00202802
2020-06-02,4804.0,5638.0,-3089.2,1.4,10,-16,0.0004476
2020-06-03,4890.0,5684.0,-3636.0,1.5,10,-16,0.00060301
2020-06-04,4916.0,5644.0,-3550.0,1.5,10,-16,0.00437406
2020-06-05,4912.0,5682.0,-3611.0,1.5,10,-16,-0.00313561
2020-06-08,4910.0,5686.0,-4187.6,1.6,10,-16,-0.00040775
2020-06-09,5030.0,5772.0,-4205.200000000001,1.6,10,-16,-0.00085467
2020-06-10,5024.0,5704.0,-4102.4,1.6,10,-16,0.00499634
2020-06-11,4984.0,5694.0,-4126.4,1.6,10,-16,-0.00116066
2020-06-12,4920.0,5660.0,-4136.0,1.6,10,-16,-0.0004648
2020-06-15,4852.0,5572.0,-4063.2000000000007,1.6,10,-16,0.00352641
2020-06-16,4994.0,5660.0,-4062.0,1.6,10,-16,5.792e-05
2020-06-17,5038.0,5652.0,-4005.2000000000007,1.6,10,-16,0.00274154
2020-06-18,5004.0,5668.0,-4631.6,1.7,10,-16,-0.00286883
2020-06-19,5150.0,5804.0,-4716.799999999999,1.7,10,-16,-0.00345636
2020-06-22,5148.0,5784.0,-4106.4,1.6,10,-16,0.00145322
2020-06-23,5104.0,5754.0,-4102.4,1.6,10,-16,0.00019348
2020-06-24,5114.0,5756.0,-4095.6000000000004,1.6,10,-16,0.00032885
2020-06-29,4926.0,5586.0,-4011.6000000000004,1.6,10,-16,0.00406098
2020-06-30,4996.0,5644.0,-4034.3999999999996,1.6,10,-16,-0.00109781
2020-07-01,4950.0,5662.0,-4109.200000000001,1.6,10,-16,-0.00360554
2020-07-02,4988.0,5736.0,-4189.6,1.6,10,-16,-0.0038895
2020-07-03,5028.0,5778.0,-4216.800000000001,1.6,10,-16,-0.00132099
2020-07-06,5098.0,5840.0,-4246.0,1.6,10,-16,-0.00142
2020-07-07,4996.0,5746.0,-3623.0,1.5,10,-16,0.00235704
2020-07-08,5056.0,5792.0,-3052.7999999999993,1.4,10,-16,-0.00066075
2020-07-09,5086.0,5838.0,-2503.4000000000005,1.3,10,-16,-0.00211969
2020-07-10,4956.0,5776.0,-1975.1999999999998,1.2,10,-16,-0.00150058
2020-07-13,5054.0,5816.0,-1343.6000000000004,1.1,10,-16,0.00165897
2020-07-14,5200.0,5884.0,-684.0,1.0,10,-16,0.0018121
2020-07-15,5260.0,5914.0,-654.0,1.0,10,-16,0.00058349
2020-07-16,5302.0,5952.0,-650.0,1.0,0,0,0.00115283
2020-07-17,5434.0,6124.0,-690.0,1.0,10,-10,-0.00121941
2020-07-20,5542.0,6228.0,-686.0,1.0,0,0,0.00111
2020-07-21,5506.0,6196.0,-690.0,1.0,0,0,0.0
2020-07-22,5522.0,6180.0,-658.0,1.0,0,0,0.0
2020-07-23,5684.0,6268.0,-584.0,1.0,0,0,0.0
2020-07-24,5702.0,6230.0,-1151.000000000001,1.1,0,0,0.0
2020-07-27,5734.0,6198.0,-1083.8000000000002,1.1,0,0,0.0
2020-07-28,5588.0,6078.0,-1705.5999999999995,1.2,0,0,0.0
2020-07-29,5622.0,6138.0,-1743.5999999999995,1.2,0,0,0.0
2020-07-30,5700.0,6258.0,-1809.5999999999995,1.2,0,0,0.0
2020-07-31,5680.0,6224.0,-1788.7999999999993,1.2,0,0,0.0
2020-08-03,5852.0,6396.0,-1823.1999999999998,1.2,10,-12,-0.00202771
2020-08-04,5984.0,6430.0,-1732.0,1.2,10,-12,0.00443633
2020-08-05,5886.0,6282.0,-2280.6000000000004,1.3,10,-12,0.00385496
2020-08-06,5950.0,6288.0,-2224.4000000000005,1.3,10,-12,0.00274021
2020-08-07,5884.0,6264.0,-2885.5999999999985,1.4,10,-12,-0.00178974
2020-08-10,5846.0,6196.0,-2828.3999999999996,1.4,10,-12,0.00210142
2020-08-11,5562.0,6188.0,-3101.199999999999,1.4,10,-12,-0.01319769
2020-08-12,5480.0,6130.0,-3715.0,1.5,10,-12,-0.00060437
2020-08-13,5694.0,6418.0,-3933.0,1.5,10,-12,-0.00641804
2020-08-14,5622.0,6362.0,-3284.7999999999993,1.4,10,-12,-0.0002356
2020-08-17,5706.0,6472.0,-3354.7999999999993,1.4,10,-12,-0.0023566
2020-08-18,5678.0,6474.0,-2738.2000000000007,1.3,10,-12,-0.00149604
2020-08-19,5776.0,6528.0,-2057.5999999999995,1.2,10,-12,0.00163628
2020-08-20,5608.0,6406.0,-1438.6000000000004,1.1,10,-12,-0.00106283
2020-08-21,5606.0,6380.0,-1412.000000000001,1.1,10,-12,0.00143832
2020-08-24,5590.0,6374.0,-146.60000000000036,0.9,10,-12,-0.00043284
2020-08-25,5522.0,6344.0,446.7999999999993,0.8,0,0,-0.00081346
2020-08-26,5580.0,6484.0,1041.2000000000007,0.7,10,-8,-0.00290852
2020-08-27,5666.0,6540.0,2396.0,0.5,10,-8,0.00203494
2020-08-28,5762.0,6648.0,3767.6000000000004,0.3,10,-8,0.0004732
2020-08-31,5856.0,6682.0,3851.4,0.3,10,-8,0.00329111
2020-09-01,5884.0,6710.0,3871.0,0.3,10,-8,0.000275
2020-09-02,5914.0,6700.0,3904.0,0.3,10,-8,0.00186553
2020-09-03,5946.0,6772.0,3914.4,0.3,10,-8,-0.00125444
2020-09-04,5860.0,6742.0,3837.4,0.3,10,-8,-0.00304191
2020-09-07,5860.0,6786.0,3824.2,0.3,10,-8,-0.00173229
2020-09-08,5970.0,6906.0,3207.6,0.4,10,-8,0.00069017
2020-09-09,5862.0,6802.0,3141.2,0.4,10,-8,-0.00122175
2020-09-10,5882.0,6798.0,3162.7999999999997,0.4,10,-8,0.00114433
2020-09-11,5876.0,6832.0,3143.2,0.4,10,-8,-0.0016357
2020-09-14,6096.0,6998.0,3296.7999999999997,0.4,10,-8,0.00430321
2020-09-15,6076.0,6968.0,3288.7999999999997,0.4,10,-8,0.00019655
2020-09-16,6122.0,7040.0,2602.0,0.5,10,-8,-0.00056988
2020-09-17,6232.0,7180.0,2642.0,0.5,10,-8,-9.831e-05
2020-09-18,6384.0,7330.0,1986.0,0.6,10,-8,0.00157314
2020-09-21,6480.0,7446.0,1267.8000000000002,0.7,10,-8,0.00015707
2020-09-22,6178.0,7172.0,440.39999999999964,0.8,10,-8,-0.00406346
2020-09-23,6026.0,7012.0,416.39999999999964,0.8,0,0,-0.00013788
2020-09-24,5888.0,6876.0,387.1999999999998,0.8,-10,8,0.00055403
2020-09-25,5890.0,6914.0,358.7999999999993,0.8,0,0,0.00157939
2020-09-28,5888.0,6924.0,348.7999999999993,0.8,0,0,0.0
2020-09-29,5934.0,6926.0,393.1999999999998,0.8,0,0,0.0
2020-09-30,5736.0,6752.0,334.39999999999964,0.8,0,0,0.0
2020-10-09,6082.0,7036.0,453.1999999999998,0.8,0,0,0.0
2020-10-12,6256.0,7210.0,488.0,0.8,0,0,0.0
2020-10-13,6228.0,7162.0,498.39999999999964,0.8,0,0,0.0
2020-10-14,6276.0,7158.0,-166.19999999999982,0.9,0,0,0.0
2020-10-15,6140.0,7088.0,-239.19999999999982,0.9,0,0,0.0
2020-10-16,6052.0,6992.0,-240.80000000000018,0.9,0,0,0.0
2020-10-19,5846.0,6846.0,-315.40000000000055,0.9,0,0,0.0
2020-10-20,5942.0,6938.0,-302.1999999999998,0.9,0,0,0.0
2020-10-21,6024.0,7038.0,-310.1999999999998,0.9,0,0,0.0
2020-10-22,6122.0,7156.0,-318.40000000000055,0.9,0,0,0.0
2020-10-23,6076.0,7108.0,-1032.0,1.0,0,0,0.0
2020-10-26,6188.0,7258.0,-1070.0,1.0,0,0,0.0
2020-10-27,6262.0,7290.0,-1028.0,1.0,0,0,0.0
2020-10-28,6302.0,7260.0,-958.0,1.0,10,-10,0.00298247
2020-10-29,6284.0,7216.0,-932.0,1.0,10,-10,0.00127482
2020-10-30,6234.0,7166.0,-932.0,1.0,10,-10,0.0
2020-11-02,6142.0,7116.0,-974.0,1.0,10,-10,-0.0020567
