date,J-JM,OI-Y,L-MA,P-Y
2020-11-05,0.0,-0.00989718,-0.00117816,0.00343827
2020-11-06,0.0,-0.00482899,0.0042483,-0.00293699
2020-11-09,0.00215419,-0.00339776,0.00179526,-0.00098188
2020-11-10,-0.00248371,-0.00065365,0.00772106,0.00117941
2020-11-11,-0.00518487,-0.00127732,-9.459e-05,0.00117802
2020-11-12,0.00014051,-0.0053374,0.00177849,0.00186301
2020-11-13,0.0,-0.00064261,0.00022664,-0.00117445
2020-11-16,0.0,0.0,-0.00518316,-0.00342951
2020-11-17,0.0,0.0,-0.00130017,0.00108156
2020-11-18,0.0,0.0,-0.001815,-0.00137504
2020-11-19,-7.735e-05,0.0,-0.00164695,0.00147528
2020-11-20,-0.00287133,0.0,0.00754268,-0.00736555
2020-11-23,0.00375515,0.0,-0.01138548,0.0024734
2020-11-24,0.00081897,-0.0013899,-0.00172318,0.00473721
2020-11-25,0.00080378,-0.00216154,0.00941714,-0.00353616
2020-11-26,-0.00127727,0.00584126,-0.00869277,-0.00216865
2020-11-27,-0.00045052,-0.00037501,-0.00252049,0.00484068
2020-11-30,-0.00099353,0.0018972,0.00321862,-0.00501399
2020-12-01,-0.00230438,-0.0038942,0.00551635,0.00247022
2020-12-02,-0.00058837,0.00503715,0.00704809,-0.00492827
2020-12-03,-2.522e-05,0.00088697,-0.00475727,-0.00178297
2020-12-04,-0.00104074,0.0079436,-0.0091989,-0.00099231
2020-12-07,0.0001221,0.0008686,-0.00453665,0.00218524
2020-12-08,0.0,-0.00230721,0.00401777,0.0284453
2020-12-09,0.0,0.00179276,0.00667908,-0.01493754
2020-12-10,0.0,0.00228723,0.00231645,0.000587
2020-12-11,0.0,0.00016904,0.01298208,0.00215105
2020-12-14,0.0,0.00152108,0.00511689,-0.00039026
2020-12-15,0.0,-0.00323794,0.01116249,-0.00078083
2020-12-16,0.0,0.00195754,-0.00334411,0.00195359
2020-12-17,0.0,-0.00313651,-0.00156644,-0.00302217
2020-12-18,0.0,0.0034536,-0.00132753,-0.00166234
2020-12-21,0.0,0.00427575,0.00578196,0.00068563
2020-12-22,0.0,0.00099791,-0.00320709,-0.00078304
2020-12-23,0.0,0.00380415,-0.00446913,-0.00195914
2020-12-24,-0.00223131,0.0024175,0.00352057,0.00265004
2020-12-25,-0.00194259,0.0,0.00475188,0.00088101
2020-12-28,0.00179233,0.0,-0.00771299,-0.00019561
2020-12-29,-0.00030998,0.0,-0.00117292,-0.00039129
2020-12-30,-0.00217056,0.0,0.00246976,-0.00048931
2020-12-31,-0.00072672,0.0,-0.00345844,-0.00146864
2021-01-04,-0.00246825,0.0,-0.0008956,-9.805e-05
2021-01-05,-0.00211843,0.0,0.00366964,0.00098063
2021-01-06,-6.642e-05,0.0,-0.00037213,0.0020573
2021-01-07,-5.168e-05,0.0,0.00160078,0.00136872
2021-01-08,0.00740473,0.0,-0.00110574,-0.00165974
2021-01-11,0.00023387,0.0,-0.00065116,-0.0017603
2021-01-12,0.0,0.0,-0.00144279,0.0017634
2021-01-13,0.0,0.0,-0.001072,-0.00146692
2021-01-14,0.0,0.0,-0.00183836,-0.00107732
2021-01-15,0.0,0.0,-0.00392656,-0.00323544
2021-01-18,0.0,0.0,-0.00263741,-0.00026695
2021-01-19,0.0,0.00172242,-0.00223973,0.00095953
2021-01-20,0.0,0.01067947,-0.00354634,-0.00126181
2021-01-21,0.0,-0.00773168,0.00037861,0.0
2021-01-22,0.0,0.00379207,-0.00061501,0.0
2021-01-25,0.0,-0.001449,-0.00051125,0.0
2021-01-26,0.0,0.00523432,-0.0052856,0.0
2021-01-27,0.0,-0.00871282,-0.00336152,0.0
2021-01-28,0.0,-0.0006241,-0.00321998,0.0
2021-01-29,0.0,0.0030704,0.00257856,0.00224289
2021-02-01,0.0,0.00524003,0.00549761,0.00060883
2021-02-02,0.0,0.00500627,-0.00248179,0.00286563
2021-02-03,-0.00187288,0.00934641,-0.00671084,0.00080243
2021-02-04,0.00096868,-0.00254392,0.00144912,-0.00205336
2021-02-05,0.00028837,-0.00918147,0.0030378,-0.00317456
2021-02-08,-0.00131926,-0.00113258,-0.00027706,0.00188721
2021-02-09,0.00049905,-0.00608163,0.00241781,-0.00221722
2021-02-10,0.0009976,-0.00352611,-0.00776029,-0.00119957
2021-02-18,-0.00395221,-0.0132697,-0.01677573,0.00023626
2021-02-19,-0.00033842,-0.00247868,-0.0063225,-0.00116136
2021-02-22,0.00034344,-0.0030664,-0.00369766,-0.00333047
2021-02-23,-0.00087793,-0.00424252,0.00957458,-0.00045477
2021-02-24,0.0012567,-0.01134384,0.0065311,-0.00132538
2021-02-25,0.00077464,-0.00506364,0.00012041,-0.00324851
2021-02-26,0.00091122,0.00806726,0.000928,0.00166929
2021-03-01,-0.00229065,-0.00236321,0.00436656,-0.00960229
2021-03-02,0.00246271,0.00414542,-0.00531371,-0.00091219
2021-03-03,0.00388074,-0.0007506,-0.00125748,-0.00312465
2021-03-04,0.00014137,-0.00525816,0.0,-0.00120326
2021-03-05,0.00555164,0.00010788,0.0,0.0
2021-03-08,0.00211824,-0.02572579,0.0,0.0
2021-03-09,0.00036277,0.00664279,0.0,0.0
2021-03-10,0.00134419,0.00120981,0.0,0.0
2021-03-11,-0.00035469,0.00972169,0.0,0.0
2021-03-12,0.0008898,-0.00043517,0.0,0.0
2021-03-15,-0.00015763,-0.00527871,0.0,0.0
2021-03-16,0.0,0.00530672,0.0,0.0
2021-03-17,0.0,0.00234005,0.0,0.0
2021-03-18,0.0,0.01265018,0.0,0.0
2021-03-19,0.0,0.00444999,0.0,0.0
2021-03-22,0.00419677,-0.00533769,0.0,0.0
2021-03-23,-0.00097336,-0.01100098,0.0,-0.00336436
2021-03-24,0.0002526,-0.00526324,0.0,0.00419256
2021-03-25,-0.00138294,0.00180006,0.0,0.0001006
2021-03-26,-0.00146915,0.02216087,0.0,0.00707174
2021-03-29,-0.00211048,0.00319613,0.0,-0.00080909
2021-03-30,0.00119645,0.00318595,0.0,0.00039987
2021-03-31,-0.00260733,0.00349341,-0.0017424,-0.00326765
2021-04-01,-0.00198481,-0.01434697,-0.00608881,-0.00145371
2021-04-02,-0.00266785,-0.00396003,0.00133304,-0.01923699
2021-04-06,0.00126454,0.01423758,0.00343585,-0.00354204
2021-04-07,-0.00121437,-0.0042378,6.829e-05,-0.00153075
2021-04-08,-0.0006444,0.00494741,0.00492605,-0.00054533
2021-04-09,0.00159378,-0.00238212,0.00483395,0.03948082
2021-04-12,-0.00034011,0.00456337,-0.00117852,0.00447654
2021-04-13,-0.002333,-0.00327493,0.00846251,-2.958e-05
2021-04-14,-0.00185128,-0.00450457,-0.00644467,-0.00091698
2021-04-15,0.00250142,0.00441849,0.00198841,-0.00374037
2021-04-16,-0.00371234,-0.01054712,0.0050864,-0.00364545
2021-04-19,0.00202801,0.00294611,0.00081469,0.00023862
2021-04-20,-0.00288956,-0.00154884,0.00279642,-0.0027335
2021-04-21,-0.00036683,-0.01085869,0.00331388,-0.0058707
2021-04-22,0.00013001,-0.00654347,-0.00259856,-0.00090235
2021-04-23,0.00053287,-0.0064777,-0.0020041,-0.00240844
2021-04-26,0.0004252,0.01430003,0.00569925,0.00750429
2021-04-27,0.0,-0.0006482,-0.00046591,-0.00277568
2021-04-28,0.0,0.00762133,-0.00274918,-0.00113138
2021-04-29,0.0,-0.00160929,0.00325278,-0.00463089
2021-04-30,0.0,0.00419091,0.00468746,0.00402809
2021-05-06,0.0,-0.03001652,0.00099369,-0.00827459
2021-05-07,0.0,-0.00314418,-0.00635327,-0.00390381
2021-05-10,0.0,0.0042608,0.0043292,-0.00096455
2021-05-11,0.0,0.00578554,0.00476528,-0.00223585
2021-05-12,0.0,-0.01375063,0.01132397,-0.00583641
2021-05-13,0.0,0.00677676,0.01259565,0.00210707
2021-05-14,0.0,0.01495197,0.00228339,-0.00060006
2021-05-17,0.0,0.00527297,-0.00502488,0.0
2021-05-18,0.0,-0.00730017,0.00202195,0.00235292
2021-05-19,0.0,0.00729939,0.00281028,-0.00122473
2021-05-20,0.0,0.00767912,-0.00756189,-0.00255465
2021-05-21,0.0,0.01325555,-0.00306447,0.00430281
2021-05-24,3.466e-05,-0.00333674,0.00725289,0.00285625
2021-05-25,0.00202824,-0.00472959,-4.61e-05,0.00162749
2021-05-26,0.0003341,-0.00347061,0.00785563,-0.00101553
2021-05-27,-0.0013311,0.01237696,-0.00668745,0.00193147
2021-05-28,7.32e-06,-0.01249027,0.00427342,0.00020292
2021-05-31,-0.00386188,0.0,-0.00577758,0.00142016
2021-06-01,-0.00058814,-0.00101829,-0.00330221,0.0023298
2021-06-02,-0.00030405,-0.01389507,-0.00446072,-0.0010106
2021-06-03,-0.00475595,-0.01191467,0.00401591,-0.0024279
2021-06-04,0.0065482,0.00616682,0.00016666,0.00060845
2021-06-07,-0.00028402,-0.00290034,0.00109237,0.00263503
2021-06-08,-0.00056086,0.0122937,-0.00021269,0.00192054
2021-06-09,-0.00254122,-0.00016265,-0.0011284,-0.00110976
2021-06-10,0.00199491,-0.00401264,-0.00021297,0.00323197
2021-06-11,-0.00185118,0.00920093,-0.00221353,0.00372493
2021-06-15,-0.00134122,0.01898935,0.00612624,0.0003009
2021-06-16,0.00163819,0.01440014,-0.00252783,-0.00230621
2021-06-17,-0.00067287,0.00433178,-0.00178507,-0.00211054
2021-06-18,-0.00081132,0.01631702,-0.00812592,-0.00090643
2021-06-21,0.00289991,-0.00286332,-0.00680995,0.00040322
2021-06-22,-0.00042335,-0.00148705,0.00838975,0.00060459
2021-06-23,0.0,-0.0071382,0.00510203,0.00332324
2021-06-24,0.0,0.00087929,-0.00118783,0.00180667
2021-06-25,0.0,-0.00769998,-0.00314964,-0.00160303
2021-06-28,0.0,-0.00411422,-0.01166906,-0.00511788
2021-06-29,0.0,0.00705967,0.00246133,0.0006052
2021-06-30,0.0,-0.00602356,0.00190967,-0.00221773
2021-07-01,0.0,-0.01269479,-0.0007042,-0.00090927
2021-07-02,0.0,-0.00597924,0.00292213,-0.00242692
2021-07-05,0.0,0.0001597,-0.00139591,-0.0028383
2021-07-06,0.0,0.00053064,0.00181066,-0.00254141
2021-07-07,0.0,0.00968001,0.00196658,0.00061149
2021-07-08,0.0,0.00237053,-0.00562647,0.00132409
2021-07-09,0.0,0.0,-0.00083653,-0.0049842
2021-07-12,0.0,0.0,0.00048669,0.00276015
2021-07-13,0.0,0.0,0.00383968,0.00489343
2021-07-14,0.0,0.0,0.00883262,-0.00050725
2021-07-15,0.0,0.0,-0.00164336,-0.00142102
2021-07-16,-0.00021114,0.0,0.00500328,-0.0037609
2021-07-19,0.00182073,0.0,0.00169339,-0.00132639
2021-07-20,-0.00172924,-0.01119833,-0.00067302,0.00020433
2021-07-21,0.00104033,0.00717605,0.0,0.00081715
2021-07-22,-0.00036766,0.01023877,0.0,-0.00377625
2021-07-23,0.00022558,-0.00172399,0.0,-0.00594197
2021-07-26,-0.00256906,0.00701255,0.0,-0.0030918
2021-07-27,-0.00087003,-0.00753537,0.0,0.00093042
2021-07-28,-0.00055101,0.00837802,0.0,-0.0044412
2021-07-29,0.0024809,0.00140204,0.0,-0.00228238
2021-07-30,0.00487095,0.00674113,0.0,-0.00603094
2021-08-02,0.00045932,0.00880781,-1.522e-05,0.00585831
2021-08-03,-4.396e-05,-0.00377829,0.00149756,-0.00145605
2021-08-04,-0.00110876,-0.01019907,-0.00096919,-0.00312465
2021-08-05,0.00111977,0.00036246,-0.0003049,0.00229859
2021-08-06,0.00113805,-5.176e-05,0.00032348,-0.00114666
2021-08-09,-0.00141973,0.00082822,-0.00473045,0.00156542
2021-08-10,-0.00505674,-0.00118958,-0.00406599,-0.00364695
2021-08-11,-0.00150263,-0.01496511,0.00166846,-0.00439235
2021-08-12,-0.00802119,-0.00089367,0.00165637,-0.01869734
2021-08-13,-0.0033068,-0.00257819,0.00981031,0.00406762
2021-08-16,0.01161967,-0.00416742,0.00049679,0.04061802
2021-08-17,0.00146528,-0.00598593,-0.00176549,-0.00040979
2021-08-18,0.0024451,0.00495614,0.0012804,0.00450955
2021-08-19,0.00393299,0.00169693,0.0068722,-0.00030609
2021-08-20,-0.00072205,0.00079409,0.00089542,0.00326595
2021-08-23,-0.000166,0.00105794,0.00706566,-0.00325532
2021-08-24,-0.00215829,-0.00470288,-0.01107708,-0.00153091
2021-08-25,0.0003083,-0.00791056,0.00333652,-0.00010222
2021-08-26,0.00070935,0.00315734,0.00070345,-0.00019118
2021-08-27,0.00170123,0.00474778,0.00115943,0.00181653
2021-08-30,-0.00273785,0.00026155,-0.00341954,-0.00084711
2021-08-31,-0.00068512,-0.00759412,0.00511489,0.00124621
2021-09-01,0.0011655,0.00256312,0.00252167,-0.00642735
2021-09-02,0.00132067,0.0,-0.00593871,-0.00087279
2021-09-03,-0.00206631,0.0,-0.00369961,0.00681372
2021-09-06,0.00208528,0.0,0.00412595,0.00127594
2021-09-07,-0.00051779,0.0,0.00484861,0.00057089
2021-09-08,-7.331e-05,0.0,-0.00192645,0.00304643
2021-09-09,0.0019502,0.0,0.00287705,0.00318954
2021-09-10,0.00058051,0.0,-0.00591916,-0.00946733
2021-09-13,0.00175514,0.0,0.00247491,0.00418091
2021-09-14,-0.00089063,0.0,-0.00514713,0.00143534
2021-09-15,0.0008622,0.0,-0.01125408,0.00648534
2021-09-16,0.00545101,0.0,0.00373232,0.00333287
2021-09-17,-0.00085194,0.0,-0.00046134,-0.01015666
2021-09-22,0.00402112,0.0,0.00530791,0.0067016
2021-09-23,0.00114842,-0.00977942,0.00718983,0.00625292
2021-09-24,0.00202913,0.00141156,-0.0090804,0.00049191
2021-09-27,0.0042713,0.00078548,0.00529023,-0.00085855
2021-09-28,-0.0033958,-9.358e-05,0.00081453,-0.00063742
2021-09-29,0.00334009,-0.00301649,0.00096932,0.00042677
2021-09-30,0.00707466,-0.00027572,-0.00169924,0.0
2021-10-08,-0.00543162,0.0,0.00272707,0.0
2021-10-11,0.00437094,0.0,0.01321495,-0.0019562
2021-10-12,0.00022855,0.0,0.00850291,-0.00362317
2021-10-13,-0.00345598,0.0,-0.00310812,0.00474746
2021-10-14,3.821e-05,-0.00918268,0.00097656,-0.01015378
2021-10-15,-0.00365413,0.00468189,-0.00862826,0.00710946
2021-10-18,0.00199437,0.00195073,0.00373775,0.00887451
2021-10-19,-0.00957401,0.00892342,0.00059365,0.00589762
2021-10-20,0.00086956,-0.00026802,-0.01000523,0.00486931
2021-10-21,-0.00113427,-0.00112597,-0.01616289,0.00079114
2021-10-22,-0.00876068,-0.01197016,0.0018182,-0.02045447
2021-10-25,-0.00304191,0.00880116,-0.00319681,0.00827193
2021-10-26,-0.0035695,0.01448678,0.0011368,0.00610303
2021-10-27,0.00312101,0.00021234,-0.01033956,-0.00616545
2021-10-28,-0.00056747,-0.00817338,-0.01064347,-0.00680406
2021-10-29,-0.0028879,0.0161604,0.00655284,0.0165222
2021-11-01,-0.0021452,-0.0128491,0.00025291,-0.00971255
2021-11-02,-0.0027008,0.00565464,0.00327768,0.00560446
2021-11-03,0.00554447,0.01071524,-0.00143747,0.01263928
2021-11-04,0.00302676,-0.01322581,0.00314081,-0.02093358
2021-11-05,0.00014183,-0.00308483,-0.01951268,-0.00190724
2021-11-08,-0.0020294,-0.01045687,0.00453332,-0.01196817
2021-11-09,-0.00102901,-0.0191938,-0.00178812,-0.01526867
2021-11-10,0.00044636,0.02055887,-0.0094684,0.01695259
2021-11-11,-0.00144636,0.00651741,0.00193283,0.00467573
2021-11-12,-0.00253848,-6.698e-05,-0.01756248,0.00354106
2021-11-15,-0.00222497,0.0077469,0.00841816,0.00151224
2021-11-16,-0.00387279,0.00014546,0.00549457,0.00161062
2021-11-17,-0.00300627,0.0,-0.00030678,0.00206265
2021-11-18,-0.00290108,0.0,0.00199469,0.00178342
2021-11-19,-0.0009715,-0.00163357,-0.00292865,0.00898047
2021-11-22,-0.00321655,0.01457281,0.00793827,-0.00400871
2021-11-23,0.00308685,-0.00026211,-0.0038855,-0.00399496
2021-11-24,0.00531179,-0.00697389,0.00257175,-0.00130032
2021-11-25,0.00202419,-0.00184812,0.00377622,0.00196303
2021-11-26,-0.00072288,5.29e-05,0.0016625,-0.00703708
2021-11-29,0.00409267,0.00222174,0.00470419,0.00055367
2021-11-30,0.00328151,0.00374747,0.00481433,0.0012677
2021-12-01,0.00152964,-0.00157752,0.00198227,0.00246186
2021-12-02,0.00096255,0.00079001,-1.875e-05,-0.00024057
2021-12-03,-0.01072503,-0.01573507,-0.00687277,0.00903354
2021-12-06,-0.00318395,-0.02021052,-0.00082138,0.02638105
2021-12-07,0.00134332,-0.0079672,-0.00051024,-0.00128757
2021-12-08,0.00253895,0.00500574,0.00396109,-0.00335393
2021-12-09,-0.00088217,0.00339352,-0.002759,-0.05658629
2021-12-10,-0.00604671,0.02732906,0.01171807,-0.00061857
2021-12-13,0.00294443,0.01327448,-0.00293058,-0.00192906
2021-12-14,-0.00096533,0.0,0.00062715,-0.00276999
2021-12-15,-0.00016436,0.00267252,-0.00469603,-0.00432199
2021-12-16,0.0033725,-0.00496495,0.00455841,-0.00223475
2021-12-17,0.00179725,-0.01024206,-0.00341499,-0.0005162
2021-12-20,0.00320646,0.01125018,-0.00537004,0.0030897
2021-12-21,-0.00099789,-0.00188916,-0.0038133,-0.00252866
2021-12-22,3.461e-05,0.00136697,-0.0008717,0.00017735
2021-12-23,0.00082578,0.00362278,-0.00036036,0.00029206
2021-12-24,0.00056324,-0.00664395,-0.00015179,-0.00080292
2021-12-27,0.0033578,0.00200125,0.00341573,0.00116882
2021-12-28,0.00060533,-0.00325868,-0.00632595,6.254e-05
2021-12-29,-0.00073777,0.00358572,-0.00258836,0.00029185
2021-12-30,0.0016046,-0.00315256,0.00010495,-0.00225072
2021-12-31,0.00090421,-0.00084334,-0.0021846,-0.0025691
2022-01-04,0.00084448,0.01455993,-0.00050671,-0.0049525
2022-01-05,-0.00405203,0.01596287,0.00590189,0.00047351
2022-01-06,-0.00243816,0.00353137,-0.0023393,-0.00196678
2022-01-07,-0.00255768,-0.01025085,-0.00094363,-0.00012646
2022-01-10,-0.00046532,0.00103055,0.00634452,0.0004005
2022-01-11,0.00093604,-0.00211045,-0.00696816,6.321e-05
2022-01-12,0.00280053,0.00020633,-0.00507901,-0.00271796
2022-01-13,0.00097696,0.00458996,0.00385749,-0.00010563
2022-01-14,0.00088727,0.00590375,0.0039287,-0.00155299
2022-01-17,0.0021916,0.00275593,0.0043037,-0.00116391
2022-01-18,0.0029485,-0.00748163,-0.00045507,-0.00247883
2022-01-19,-0.00095545,-0.00594837,0.0010718,-0.00415227
2022-01-20,0.00019618,-0.00686093,-0.00380888,0.00384967
2022-01-21,-0.0012798,-0.00451898,0.00078942,0.00188027
2022-01-24,-0.0020179,0.00532216,0.00144454,-0.00367927
2022-01-25,-0.00041817,0.00534589,0.00079715,-0.00465065
2022-01-26,-0.00127472,-0.00036138,-0.00461787,-0.00371011
2022-01-27,0.0052631,-0.00098125,0.00095263,0.00036488
2022-01-28,-0.00655913,-0.00465257,0.00749956,0.00675855
2022-02-07,0.00720446,0.0009868,-0.01538812,-7.459e-05
2022-02-08,0.00231245,0.01208937,0.00419258,0.00270678
2022-02-09,0.00031245,0.00999685,0.00465277,0.00230625
2022-02-10,-0.00237141,0.00182731,-0.00362319,-0.00431559
2022-02-11,-7.347e-05,0.00106398,-0.00288237,-0.00530339
2022-02-14,-4.898e-05,0.00075918,0.00506352,0.0
2022-02-15,0.00090625,0.00505737,8.571e-05,-0.00376856
2022-02-16,-0.00141932,-0.00090575,0.0025045,0.00146154
2022-02-17,-0.0008332,0.00407955,0.00325817,0.00281151
2022-02-18,0.00068674,-5.016e-05,0.00510335,-0.00551095
2022-02-21,0.00073528,-0.01725597,0.00226083,-0.00179695
2022-02-22,-0.00102864,-0.00510435,0.00096808,-0.01091968
2022-02-23,2.452e-05,-0.00543837,-0.00154931,-0.01743769
2022-02-24,0.00031871,-0.02744371,-0.00162695,0.00292828
2022-02-25,0.0041664,0.01002486,-0.00400336,-0.00312986
2022-02-28,-0.00051254,0.01612214,0.00991149,0.00572467
2022-03-01,-0.00068373,-0.00961283,-0.00131106,-0.0166019
2022-03-02,0.0006842,0.00109585,-0.00185665,-0.00944505
2022-03-03,-0.00034187,-0.01047741,0.00107097,-0.00346525
2022-03-04,-0.00134351,0.01048299,0.00210211,0.02507976
2022-03-07,0.0002446,-0.01308509,0.00678005,-0.00869119
2022-03-08,0.00166289,-0.00470125,-0.00307884,-0.00277336
2022-03-09,0.00063476,-0.00313128,-0.01052466,-0.02464837
2022-03-10,0.00097593,0.01650417,0.00099954,-0.00013797
2022-03-11,0.00024374,0.00492324,0.00479488,-0.01186694
2022-03-14,0.00041426,0.00823468,-0.00147191,0.04010135
2022-03-15,-0.00082819,0.00992498,0.00778354,0.01391837
2022-03-16,0.00080449,-0.00952033,-0.00209622,-0.00807749
2022-03-17,-0.00160769,0.01183393,-0.0028942,0.01617528
2022-03-18,0.00119551,-0.00422737,0.00058988,0.00198151
2022-03-21,0.00272934,-0.00888582,0.0069902,-0.00014204
2022-03-22,-0.00012151,0.00159055,0.00286216,-0.0127961
2022-03-23,-0.00082639,0.0,-0.00459605,-0.01851867
2022-03-24,-0.00080275,0.0,-0.00355604,0.00781565
2022-03-25,-0.00036518,0.0,0.00165357,-0.01312649
2022-03-28,0.00048709,0.0,-0.00516705,-0.01084044
2022-03-29,-0.0016066,0.0,-0.0077252,-0.00543377
2022-03-30,-0.00246254,0.0,-0.00139834,0.0024551
2022-03-31,-0.00234641,0.0,-0.00359536,0.0106127
2022-04-01,-0.00019599,0.0,0.00311456,0.01575757
2022-04-06,-0.00396965,0.0,0.00530103,-0.01183926
2022-04-07,-0.00078725,0.0,-0.00105462,0.00856927
2022-04-08,0.00024621,0.0,-0.00264875,0.07205351
2022-04-11,0.00105845,0.00670292,-0.00091676,-0.00445744
2022-04-12,-0.00459814,-0.0179116,0.00088923,0.01769087
2022-04-13,0.00121043,-0.00193357,0.00632302,-0.00082778
2022-04-14,-0.00493454,-0.0113621,0.00218835,0.00336207
2022-04-15,0.00117763,-0.01382299,-0.00016869,0.0
2022-04-18,-0.00186117,0.00456484,0.00012185,0.0
2022-04-19,0.00396001,-0.00550638,-0.0001687,0.0
2022-04-20,-0.00080568,0.00311785,-0.00011248,0.0
2022-04-21,0.0008657,-0.00551966,-0.00102183,0.0
2022-04-22,0.002323,-0.00064664,-0.00159532,0.0
2022-04-25,0.00080377,0.00312743,-0.00265058,0.01439911
2022-04-26,0.00268036,-0.01112689,0.00157384,-0.01151764
2022-04-27,-0.00087469,-0.00668602,-0.00636075,-0.0112607
2022-04-28,-0.00019181,-0.0112731,0.00124052,-0.01569884
2022-04-29,-0.00251864,-0.00260134,-0.00257255,-0.0153781
2022-05-05,-0.00186909,0.02003265,-0.0012327,0.01916301
2022-05-06,-0.00076329,0.00505941,0.00376911,0.01521922
2022-05-09,0.00233256,0.00129908,-0.00185383,-0.00056061
2022-05-10,-0.00042437,0.00097305,0.00091916,-0.00010387
2022-05-11,0.0,0.00243025,0.00174196,-0.00118429
2022-05-12,0.0,0.00237049,0.00566099,0.00965198
2022-05-13,0.0,-0.01402805,0.00134385,-0.01118734
2022-05-16,0.0,0.00752266,-0.00061002,0.0021461
2022-05-17,0.0,0.00789933,-0.00226315,0.01074911
2022-05-18,0.0,0.00080521,-0.0036989,-0.00514255
2022-05-19,0.0,-0.00520286,0.00593265,-0.0017575
2022-05-20,0.0,-0.00285767,0.00560654,-0.00950724
2022-05-23,0.0,0.00129775,0.00435189,0.0026767
2022-05-24,0.0,-0.00237612,-0.00537445,-0.00188775
2022-05-25,0.0,-0.00476356,-0.00131815,0.00651937
2022-05-26,0.0,-0.00059829,-0.00463367,0.0032178
2022-05-27,0.0,-0.01681671,-0.00143889,-0.01489927
2022-05-30,0.0,-0.00204809,-0.00554724,0.01911584
2022-05-31,0.0,-0.00571315,-0.00211195,0.0015887
2022-06-01,0.0,0.00178516,0.0034546,0.0
2022-06-02,0.0,-0.00428788,-0.00317788,0.0
2022-06-06,0.0,0.00229299,0.00152759,0.0
2022-06-07,7.224e-05,-0.00736542,0.00072,0.0
2022-06-08,0.00082906,-0.01236679,0.00053961,0.0
2022-06-09,0.00196245,0.01052956,-0.00302776,0.0
2022-06-10,-0.00171747,-0.01064514,0.00174625,0.0
2022-06-13,-0.00181902,0.00779934,0.00862127,0.0
2022-06-14,0.00293104,-0.00378476,0.00091112,0.0
2022-06-15,0.00186133,0.02290823,-0.00490804,0.0
2022-06-16,-0.00064878,0.01480079,0.00353651,0.0
2022-06-17,0.00126643,0.00764752,-0.00182311,0.00197908
2022-06-20,0.00307243,0.01040843,-0.0021277,0.02175085
2022-06-21,-0.00268596,0.01470069,0.00303797,0.00609085
2022-06-22,0.00013748,0.0182947,0.0013827,0.00431571
2022-06-23,-0.00111935,0.01318892,-0.00105203,0.00858681
2022-06-24,-0.00204215,0.03812924,-0.0018712,0.0
2022-06-27,-0.0001773,-0.00267474,-0.00152614,0.0
2022-06-28,0.00151963,-0.01065195,-0.00105672,0.0
2022-06-29,-0.0003197,0.00114003,0.00215347,0.0
2022-06-30,-0.00084623,0.0,0.00272375,-0.0007376
2022-07-01,-0.00102422,0.0,-0.00203961,-0.03108963
2022-07-04,0.00018238,0.0,-0.00840116,-0.00173169
2022-07-05,-7.639e-05,0.0,0.00115877,-0.02326532
2022-07-06,-0.00044851,0.0,0.0064892,-0.02246136
2022-07-07,-0.00057198,0.0,0.00538223,-0.00427488
2022-07-08,0.00047363,0.0,-0.01103498,0.01631427
2022-07-11,0.00151393,0.0,0.00273976,-0.00200655
2022-07-12,0.00183908,0.0,-0.00064289,-0.00973546
2022-07-13,-0.00053326,0.0,0.00448418,-0.01720454
2022-07-14,0.00029751,0.0,0.00029196,0.00141351
2022-07-15,0.00315117,0.0,0.01471615,-0.01563519
2022-07-18,-0.00117124,0.0,-0.00888907,0.0335319
2022-07-19,-0.00174665,0.0,-0.00135749,-0.0076841
2022-07-20,-0.0016809,0.00529366,0.00842787,0.01161541
2022-07-21,-0.00135388,0.00447407,0.00612631,-0.01169467
2022-07-22,-0.00038453,0.00341484,0.00124737,-0.00591653
2022-07-25,0.00064853,0.00725034,-0.00667203,-0.0023807
2022-07-26,-0.00011582,0.01650188,0.00075251,0.01844019
2022-07-27,2.218e-05,0.00346839,-0.00286853,-0.01086378
2022-07-28,0.00212441,0.02097843,0.00312815,0.02788846
2022-07-29,-0.00090748,-0.00174893,0.00028771,0.01162791
2022-08-01,-0.00300798,-0.01319864,-0.00304327,-0.00683442
2022-08-02,0.00310593,-0.00187036,0.00015821,-0.01887187
2022-08-03,-0.00233331,0.0,0.00045595,-0.00127524
2022-08-04,0.00106577,0.0,0.00713377,-0.01457758
2022-08-05,-0.0009143,0.0,-0.00061874,0.01673686
2022-08-08,-0.00106068,0.0,-0.0013399,0.0185854
2022-08-09,-0.00101735,0.0,-0.00185987,-0.00208529
2022-08-10,2.966e-05,0.0,-0.00201166,-0.00240309
2022-08-11,0.00052895,0.0,-0.00138407,0.00330719
2022-08-12,-0.00123769,0.0,0.00234408,0.00504962
2022-08-15,0.00112297,0.0,0.00301605,0.00280434
2022-08-16,-0.00165786,0.0,0.00773488,-0.01048168
2022-08-17,0.00394488,0.00061644,-0.00317671,-0.00290985
2022-08-18,-0.01165748,-0.0124258,0.00789339,-0.00571072
2022-08-19,0.00201031,0.001355,-1.828e-05,0.00147899
2022-08-22,0.01239362,0.0061859,0.00428597,0.0
2022-08-23,0.0011433,0.00129682,0.00180171,0.0
2022-08-24,-0.00088658,0.01794005,-0.00412375,0.0
